試合ID,日付,ラウンド,プール,イニング,攻撃チーム,守備チーム,投手ID,投手,打者ID,打者,投球数,打席結果,打点,一塁走者あり,二塁走者あり,三塁走者あり,打席,打数,安打,一塁打,二塁打,三塁打,本塁打,三振,四球,死球,犠打犠飛,塁打数
788115,2026-03-05,Pool C,C,8,Korea,Czechia,807155,Lukas Ercoli,838332,Ja Wook Koo,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788115,2026-03-05,Pool C,C,8,Korea,Czechia,807155,Lukas Ercoli,806806,Hyun Bin Moon,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788115,2026-03-05,Pool C,C,8,Korea,Czechia,693978,Lukas Hlouch,663330,Jahmai Jones,3,本塁打,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
788115,2026-03-05,Pool C,C,8,Korea,Czechia,693978,Lukas Hlouch,808982,Jung Hoo Lee,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788115,2026-03-05,Pool C,C,8,Korea,Czechia,693978,Lukas Hlouch,673527,Hae-Min Park,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788115,2026-03-05,Pool C,C,9,Czechia,Korea,823590,Yeong Chan You,828317,Matous Bubenik,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788115,2026-03-05,Pool C,C,9,Czechia,Korea,823590,Yeong Chan You,679925,William Escala,5,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788115,2026-03-05,Pool C,C,9,Czechia,Korea,823590,Yeong Chan You,837160,Jan Pospisil,1,犠飛,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
788115,2026-03-05,Pool C,C,9,Czechia,Korea,823590,Yeong Chan You,689650,Ryan Johnson,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788115,2026-03-05,Pool C,C,9,Czechia,Korea,823590,Yeong Chan You,693975,Martin Cervinka,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,1,Australia,Czechia,838345,Tomas Ondra,683953,Travis Bazzana,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,1,Australia,Czechia,838345,Tomas Ondra,678554,Curtis Mead,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,1,Australia,Czechia,838345,Tomas Ondra,664334,Aaron Whitefield,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,1,Czechia,Australia,681973,Josh Hendrickson,807160,Milan Prokop,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,1,Czechia,Australia,681973,Josh Hendrickson,693975,Martin Cervinka,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,1,Czechia,Australia,681973,Josh Hendrickson,679631,Terrin Vavra,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,2,Australia,Czechia,838345,Tomas Ondra,673064,Alex Hall,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,2,Australia,Czechia,838345,Tomas Ondra,673062,Jarryd Dale,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,2,Australia,Czechia,838345,Tomas Ondra,678534,Rixon Wingrove,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,2,Czechia,Australia,681973,Josh Hendrickson,548431,Martin Cervenka,5,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788116,2026-03-06,Pool C,C,2,Czechia,Australia,681973,Josh Hendrickson,803013,Marek Chlup,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,2,Czechia,Australia,681973,Josh Hendrickson,693973,Martin Muzik,4,犠打,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
788116,2026-03-06,Pool C,C,2,Czechia,Australia,681973,Josh Hendrickson,687781,Vojtech Mensik,3,犠飛,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
788116,2026-03-06,Pool C,C,2,Czechia,Australia,681973,Josh Hendrickson,679925,William Escala,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,564434,Robbie Perkins,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,678521,Chris Burke,4,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,470491,Tim Kennelly,2,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,683953,Travis Bazzana,4,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,678554,Curtis Mead,7,本塁打,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4
788116,2026-03-06,Pool C,C,3,Australia,Czechia,838345,Tomas Ondra,664334,Aaron Whitefield,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,3,Czechia,Australia,681973,Josh Hendrickson,838351,Max Prejda,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,3,Czechia,Australia,681973,Josh Hendrickson,807160,Milan Prokop,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,3,Czechia,Australia,681973,Josh Hendrickson,693975,Martin Cervinka,4,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788116,2026-03-06,Pool C,C,3,Czechia,Australia,681973,Josh Hendrickson,679631,Terrin Vavra,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,4,Australia,Czechia,838345,Tomas Ondra,673064,Alex Hall,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,4,Australia,Czechia,838345,Tomas Ondra,673062,Jarryd Dale,2,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788116,2026-03-06,Pool C,C,4,Australia,Czechia,693974,Ondrej Satoria,678534,Rixon Wingrove,3,アウト,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,4,Australia,Czechia,693974,Ondrej Satoria,564434,Robbie Perkins,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,4,Czechia,Australia,807650,Coen Wynne,548431,Martin Cervenka,5,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,4,Czechia,Australia,807650,Coen Wynne,803013,Marek Chlup,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,4,Czechia,Australia,807650,Coen Wynne,693973,Martin Muzik,2,アウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,4,Czechia,Australia,807650,Coen Wynne,687781,Vojtech Mensik,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,5,Australia,Czechia,693974,Ondrej Satoria,678521,Chris Burke,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,5,Australia,Czechia,693974,Ondrej Satoria,470491,Tim Kennelly,3,ゴロ併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,5,Australia,Czechia,693974,Ondrej Satoria,683953,Travis Bazzana,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,5,Czechia,Australia,807650,Coen Wynne,679925,William Escala,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,5,Czechia,Australia,807650,Coen Wynne,838351,Max Prejda,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,5,Czechia,Australia,807650,Coen Wynne,837160,Jan Pospisil,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,6,Australia,Czechia,693974,Ondrej Satoria,678554,Curtis Mead,8,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,6,Australia,Czechia,693974,Ondrej Satoria,664334,Aaron Whitefield,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,6,Australia,Czechia,693974,Ondrej Satoria,673064,Alex Hall,2,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788116,2026-03-06,Pool C,C,6,Australia,Czechia,693974,Ondrej Satoria,673062,Jarryd Dale,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,6,Czechia,Australia,678620,Blake Townsend,693975,Martin Cervinka,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,6,Czechia,Australia,678620,Blake Townsend,679631,Terrin Vavra,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,6,Czechia,Australia,678620,Blake Townsend,548431,Martin Cervenka,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,7,Australia,Czechia,693974,Ondrej Satoria,678534,Rixon Wingrove,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,7,Australia,Czechia,693974,Ondrej Satoria,564434,Robbie Perkins,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,7,Australia,Czechia,693974,Ondrej Satoria,678521,Chris Burke,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,7,Czechia,Australia,673132,Ky Hampton,803013,Marek Chlup,7,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,7,Czechia,Australia,673132,Ky Hampton,693973,Martin Muzik,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,7,Czechia,Australia,673132,Ky Hampton,687781,Vojtech Mensik,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788116,2026-03-06,Pool C,C,7,Czechia,Australia,673132,Ky Hampton,679925,William Escala,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,8,Australia,Czechia,689650,Ryan Johnson,470491,Tim Kennelly,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,8,Australia,Czechia,689650,Ryan Johnson,683953,Travis Bazzana,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,8,Australia,Czechia,689650,Ryan Johnson,678554,Curtis Mead,2,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,8,Australia,Czechia,689650,Ryan Johnson,664334,Aaron Whitefield,2,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,8,Czechia,Australia,573667,Todd Van Steensel,838351,Max Prejda,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,8,Czechia,Australia,573667,Todd Van Steensel,837160,Jan Pospisil,3,ゴロ併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,8,Czechia,Australia,573667,Todd Van Steensel,693975,Martin Cervinka,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,9,Australia,Czechia,689650,Ryan Johnson,673064,Alex Hall,6,本塁打,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
788116,2026-03-06,Pool C,C,9,Australia,Czechia,689650,Ryan Johnson,673062,Jarryd Dale,3,三塁打,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3
788116,2026-03-06,Pool C,C,9,Australia,Czechia,689650,Ryan Johnson,674671,Robbie Glendinning,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,9,Australia,Czechia,608042,Marek Minarik,564434,Robbie Perkins,3,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,9,Australia,Czechia,608042,Marek Minarik,678521,Chris Burke,2,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788116,2026-03-06,Pool C,C,9,Australia,Czechia,608042,Marek Minarik,470491,Tim Kennelly,4,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,9,Australia,Czechia,608042,Marek Minarik,683953,Travis Bazzana,5,併殺,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,9,Czechia,Australia,666748,Mitch Neunborn,679631,Terrin Vavra,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788116,2026-03-06,Pool C,C,9,Czechia,Australia,666748,Mitch Neunborn,548431,Martin Cervenka,2,アウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,9,Czechia,Australia,666748,Mitch Neunborn,803013,Marek Chlup,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788116,2026-03-06,Pool C,C,9,Czechia,Australia,666748,Mitch Neunborn,693973,Martin Muzik,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,1,Japan,Chinese Taipei,692059,Hao-Chun Cheng,660271,Shohei Ohtani,1,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788114,2026-03-06,Pool C,C,1,Japan,Chinese Taipei,692059,Hao-Chun Cheng,685547,Kensuke Kondoh,2,アウト,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,1,Japan,Chinese Taipei,692059,Hao-Chun Cheng,673548,Seiya Suzuki,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,1,Japan,Chinese Taipei,692059,Hao-Chun Cheng,807799,Masataka Yoshida,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,1,Japan,Chinese Taipei,692059,Hao-Chun Cheng,672960,Kazuma Okamoto,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,1,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,691907,Tsung-Che Cheng,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,1,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,656413,Stuart Fairchild,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,1,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,838360,An-Ko Lin,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,808959,Munetaka Murakami,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,808957,Shugo Maki,2,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,683821,Sosuke Genda,1,死球,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,838350,Kenya Wakatsuki,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,660271,Shohei Ohtani,4,本塁打,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,4
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,685547,Kensuke Kondoh,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,673548,Seiya Suzuki,6,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,807799,Masataka Yoshida,4,二塁打,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,672960,Kazuma Okamoto,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,692059,Hao-Chun Cheng,808959,Munetaka Murakami,5,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,629496,Chih-Wei Hu,808957,Shugo Maki,5,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,629496,Chih-Wei Hu,683821,Sosuke Genda,4,安打,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,629496,Chih-Wei Hu,838350,Kenya Wakatsuki,5,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,629496,Chih-Wei Hu,660271,Shohei Ohtani,1,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,2,Japan,Chinese Taipei,629496,Chih-Wei Hu,685547,Kensuke Kondoh,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,2,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,644374,Yu Chang,9,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,2,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,644375,Kungkuan Giljegiljaw,4,ゴロ併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,2,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,809006,Nien-Ting Wu,8,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,673548,Seiya Suzuki,1,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,807799,Masataka Yoshida,4,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,672960,Kazuma Okamoto,6,安打,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,808959,Munetaka Murakami,2,フォースアウト,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,808957,Shugo Maki,7,三振,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,683821,Sosuke Genda,6,安打,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,3,Japan,Chinese Taipei,809223,Tzu-Chen Sha,838350,Kenya Wakatsuki,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,808997,Kun-Yu Chiang,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,670076,Lyle Lin,1,エラー,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,808992,Chen-Wei Chen,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,691907,Tsung-Che Cheng,7,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,808967,Yoshinobu Yamamoto,656413,Stuart Fairchild,5,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,3,Chinese Taipei,Japan,838755,Shoma Fujihira,838360,An-Ko Lin,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,4,Japan,Chinese Taipei,809223,Tzu-Chen Sha,660271,Shohei Ohtani,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,4,Japan,Chinese Taipei,809223,Tzu-Chen Sha,685547,Kensuke Kondoh,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,4,Japan,Chinese Taipei,809223,Tzu-Chen Sha,673548,Seiya Suzuki,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,4,Chinese Taipei,Japan,808958,Hiroya Miyagi,644374,Yu Chang,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,4,Chinese Taipei,Japan,808958,Hiroya Miyagi,644375,Kungkuan Giljegiljaw,7,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,4,Chinese Taipei,Japan,808958,Hiroya Miyagi,809006,Nien-Ting Wu,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,4,Chinese Taipei,Japan,808958,Hiroya Miyagi,808997,Kun-Yu Chiang,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,5,Japan,Chinese Taipei,838362,Jun-Wei Zhang,807799,Masataka Yoshida,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,5,Japan,Chinese Taipei,838362,Jun-Wei Zhang,672960,Kazuma Okamoto,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,5,Japan,Chinese Taipei,838362,Jun-Wei Zhang,808959,Munetaka Murakami,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,5,Chinese Taipei,Japan,808958,Hiroya Miyagi,670076,Lyle Lin,5,死球,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788114,2026-03-06,Pool C,C,5,Chinese Taipei,Japan,808958,Hiroya Miyagi,808992,Chen-Wei Chen,3,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,5,Chinese Taipei,Japan,808958,Hiroya Miyagi,691907,Tsung-Che Cheng,6,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,5,Chinese Taipei,Japan,808958,Hiroya Miyagi,656413,Stuart Fairchild,2,フォースアウト,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,5,Chinese Taipei,Japan,808958,Hiroya Miyagi,838360,An-Ko Lin,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,6,Japan,Chinese Taipei,838362,Jun-Wei Zhang,808957,Shugo Maki,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,6,Japan,Chinese Taipei,838362,Jun-Wei Zhang,683821,Sosuke Genda,6,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,6,Japan,Chinese Taipei,838362,Jun-Wei Zhang,831674,Shota Morishita,5,ゴロ併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,6,Chinese Taipei,Japan,838348,Koki Kitayama,644374,Yu Chang,6,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788114,2026-03-06,Pool C,C,6,Chinese Taipei,Japan,838348,Koki Kitayama,644375,Kungkuan Giljegiljaw,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788114,2026-03-06,Pool C,C,6,Chinese Taipei,Japan,838348,Koki Kitayama,809006,Nien-Ting Wu,2,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,6,Chinese Taipei,Japan,838348,Koki Kitayama,808997,Kun-Yu Chiang,7,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,7,Japan,Chinese Taipei,838362,Jun-Wei Zhang,831664,Teruaki Sato,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,7,Japan,Chinese Taipei,838362,Jun-Wei Zhang,685547,Kensuke Kondoh,2,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,7,Japan,Chinese Taipei,838362,Jun-Wei Zhang,673548,Seiya Suzuki,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,7,Japan,Chinese Taipei,838362,Jun-Wei Zhang,611463,Taisei Makihara,4,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788114,2026-03-06,Pool C,C,7,Japan,Chinese Taipei,838361,Shih-Hsiang Lin,672960,Kazuma Okamoto,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,7,Chinese Taipei,Japan,838349,Ryuhei Sotani,830725,Shao-Hung Chiang,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788114,2026-03-06,Pool C,C,7,Chinese Taipei,Japan,838349,Ryuhei Sotani,808992,Chen-Wei Chen,8,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
